golden_provider_id,source_system,provider_id_source,npi,updated_at,mapped_at
GPROV0002948,CRM_B,CRM_B_P_PROV_01715_982,,2025-11-12T04:26:42,2026-02-05T15:29:02
GPROV0002949,CRM_A,CRM_A_P_PROV_01716_472,,2025-12-13T11:02:16,2026-02-05T15:29:02
GPROV0002950,CRM_B,CRM_B_P_PROV_01716_263,,2026-01-24T13:00:11,2026-02-05T15:29:02
GPROV0002951,CRM_A,CRM_A_P_PROV_01717_947,1275260215.0,2025-12-14T05:57:15,2026-02-05T15:29:02
GPROV0002951,CRM_B,CRM_B_P_PROV_01717_772,1275260215.0,2026-01-10T12:14:51,2026-02-05T15:29:02
GPROV0002951,CRM_B,CRM_B_P_PROV_01717_171,1275260215.0,2025-12-04T02:41:17,2026-02-05T15:29:02
GPROV0002951,CRM_A,CRM_A_P_PROV_01717_313,1275260215.0,2025-12-28T09:01:36,2026-02-05T15:29:02
GPROV0002952,CRM_A,CRM_A_P_PROV_01718_175,6357565508.0,2026-01-30T12:45:56,2026-02-05T15:29:02
GPROV0002952,CRM_B,CRM_B_P_PROV_01718_484,6357565508.0,2025-12-09T07:07:47,2026-02-05T15:29:02
GPROV0002953,CRM_A,CRM_A_P_PROV_01719_236,1180232446.0,2025-12-17T09:28:17,2026-02-05T15:29:03
GPROV0002953,CRM_B,CRM_B_P_PROV_01719_849,1180232446.0,2026-01-23T19:14:55,2026-02-05T15:29:03
GPROV0002954,CRM_A,CRM_A_P_PROV_01720_852,5943724655.0,2025-12-17T13:30:24,2026-02-05T15:29:03
GPROV0002955,CRM_B,CRM_B_P_PROV_01720_980,,2025-10-14T13:29:57,2026-02-05T15:29:03
GPROV0002956,CRM_B,CRM_B_P_PROV_01720_745,,2025-12-11T21:24:19,2026-02-05T15:29:03
GPROV0002957,CRM_A,CRM_A_P_PROV_01721_680,2093185848.0,2025-11-11T05:37:03,2026-02-05T15:29:03
GPROV0002958,CRM_B,CRM_B_P_PROV_01721_413,,2025-12-27T20:48:15,2026-02-05T15:29:03
GPROV0002959,CRM_A,CRM_A_P_PROV_01722_717,8777794369.0,2025-10-17T16:16:29,2026-02-05T15:29:03
GPROV0002960,CRM_B,CRM_B_P_PROV_01722_781,,2025-12-09T01:07:46,2026-02-05T15:29:03
GPROV0002961,CRM_A,CRM_A_P_PROV_01723_401,,2025-12-17T16:19:42,2026-02-05T15:29:03
GPROV0002962,CRM_B,CRM_B_P_PROV_01723_230,,2026-01-26T10:24:04,2026-02-05T15:29:04
GPROV0002963,CRM_A,CRM_A_P_PROV_01724_873,,2025-10-28T01:12:03,2026-02-05T15:29:04
GPROV0002964,CRM_B,CRM_B_P_PROV_01724_772,,2026-01-31T05:27:14,2026-02-05T15:29:04
GPROV0002965,CRM_A,CRM_A_P_PROV_01725_772,2345277427.0,2025-10-14T10:26:01,2026-02-05T15:29:04
GPROV0002966,CRM_B,CRM_B_P_PROV_01725_205,,2025-11-26T23:57:40,2026-02-05T15:29:04
GPROV0002967,CRM_A,CRM_A_P_PROV_01726_384,2151083277.0,2025-11-13T16:08:39,2026-02-05T15:29:04
GPROV0002967,CRM_B,CRM_B_P_PROV_01726_950,2151083277.0,2025-12-23T13:59:08,2026-02-05T15:29:04
GPROV0002968,CRM_A,CRM_A_P_PROV_01727_877,,2025-10-31T00:17:11,2026-02-05T15:29:04
GPROV0002969,CRM_A,CRM_A_P_PROV_01728_961,,2026-02-04T09:09:29,2026-02-05T15:29:04
GPROV0002970,CRM_B,CRM_B_P_PROV_01728_443,,2025-10-27T11:05:58,2026-02-05T15:29:04
GPROV0002971,CRM_A,CRM_A_P_PROV_01729_496,7835064131.0,2025-11-12T07:59:25,2026-02-05T15:29:05
GPROV0002972,CRM_B,CRM_B_P_PROV_01729_721,,2025-10-23T19:23:15,2026-02-05T15:29:05
GPROV0002973,CRM_A,CRM_A_P_PROV_01730_677,5097207058.0,2025-10-28T13:36:59,2026-02-05T15:29:05
GPROV0002974,CRM_B,CRM_B_P_PROV_01730_128,,2025-10-18T23:34:33,2026-02-05T15:29:05
GPROV0002975,CRM_B,CRM_B_P_PROV_01730_879,,2025-10-15T06:59:01,2026-02-05T15:29:05
GPROV0002976,CRM_A,CRM_A_P_PROV_01731_730,4656448543.0,2025-11-21T22:35:58,2026-02-05T15:29:05
GPROV0002976,CRM_B,CRM_B_P_PROV_01731_540,4656448543.0,2025-11-29T08:17:44,2026-02-05T15:29:05
GPROV0002977,CRM_B,CRM_B_P_PROV_01731_570,,2025-10-09T04:54:04,2026-02-05T15:29:05
GPROV0002978,CRM_A,CRM_A_P_PROV_01732_306,,2026-01-20T08:28:01,2026-02-05T15:29:05
GPROV0002979,CRM_A,CRM_A_P_PROV_01733_474,7019239448.0,2025-11-06T10:34:15,2026-02-05T15:29:05
GPROV0002979,CRM_B,CRM_B_P_PROV_01733_508,7019239448.0,2025-12-19T23:17:51,2026-02-05T15:29:05
GPROV0002980,CRM_A,CRM_A_P_PROV_01734_756,3893602501.0,2026-01-09T20:42:03,2026-02-05T15:29:06
GPROV0002981,CRM_B,CRM_B_P_PROV_01734_893,,2026-01-28T03:35:12,2026-02-05T15:29:06
GPROV0002982,CRM_A,CRM_A_P_PROV_01735_563,7020369944.0,2025-11-18T09:15:23,2026-02-05T15:29:06
GPROV0002983,CRM_B,CRM_B_P_PROV_01735_879,,2026-01-23T16:38:47,2026-02-05T15:29:06
GPROV0002984,CRM_A,CRM_A_P_PROV_01736_769,1622042576.0,2025-11-28T09:56:27,2026-02-05T15:29:06
GPROV0002984,CRM_B,CRM_B_P_PROV_01736_399,1622042576.0,2025-12-12T04:02:28,2026-02-05T15:29:06
GPROV0002985,CRM_A,CRM_A_P_PROV_01737_878,1480678369.0,2025-12-02T21:41:58,2026-02-05T15:29:06
GPROV0002985,CRM_B,CRM_B_P_PROV_01737_381,1480678369.0,2025-12-16T22:05:18,2026-02-05T15:29:06
GPROV0002986,CRM_A,CRM_A_P_PROV_01738_532,3360311082.0,2025-10-15T17:15:33,2026-02-05T15:29:06
GPROV0002987,CRM_B,CRM_B_P_PROV_01738_841,,2026-01-20T23:45:20,2026-02-05T15:29:06
GPROV0002988,CRM_B,CRM_B_P_PROV_01738_695,,2025-12-19T13:58:28,2026-02-05T15:29:07
GPROV0002989,CRM_A,CRM_A_P_PROV_01739_583,2700934484.0,2026-02-09T15:12:03,2026-02-05T15:29:07
GPROV0002989,CRM_B,CRM_B_P_PROV_01739_677,2700934484.0,2025-11-25T18:54:21,2026-02-05T15:29:07
GPROV0002990,CRM_A,CRM_A_P_PROV_01740_805,,2025-10-27T22:04:44,2026-02-05T15:29:07
GPROV0002991,CRM_B,CRM_B_P_PROV_01740_810,,2026-01-08T07:30:04,2026-02-05T15:29:07
GPROV0002992,CRM_B,CRM_B_P_PROV_01740_827,,2025-11-28T03:41:21,2026-02-05T15:29:07
GPROV0002993,CRM_A,CRM_A_P_PROV_01741_996,2856265751.0,2025-11-03T06:10:56,2026-02-05T15:29:07
GPROV0002994,CRM_B,CRM_B_P_PROV_01741_145,,2026-01-04T20:46:48,2026-02-05T15:29:07
GPROV0002995,CRM_A,CRM_A_P_PROV_01742_196,,2026-01-23T01:21:39,2026-02-05T15:29:08
GPROV0002996,CRM_B,CRM_B_P_PROV_01742_942,,2025-11-03T11:33:13,2026-02-05T15:29:08
GPROV0002997,CRM_A,CRM_A_P_PROV_01743_627,,2026-02-04T05:51:55,2026-02-05T15:29:08
GPROV0002998,CRM_B,CRM_B_P_PROV_01743_942,,2026-01-22T12:58:13,2026-02-05T15:29:08
GPROV0002999,CRM_A,CRM_A_P_PROV_01744_864,4337067131.0,2026-01-08T22:25:54,2026-02-05T15:29:08
GPROV0003000,CRM_A,CRM_A_P_PROV_01745_802,6256205686.0,2026-01-19T05:58:08,2026-02-05T15:29:08
GPROV0003001,CRM_B,CRM_B_P_PROV_01745_526,,2025-11-07T13:04:34,2026-02-05T15:29:08
GPROV0003002,CRM_A,CRM_A_P_PROV_01746_909,3794488784.0,2025-10-20T18:16:07,2026-02-05T15:29:08
GPROV0003002,CRM_B,CRM_B_P_PROV_01746_242,3794488784.0,2025-12-04T13:18:01,2026-02-05T15:29:08
GPROV0003003,CRM_B,CRM_B_P_PROV_01746_185,,2025-12-22T23:01:45,2026-02-05T15:29:09
GPROV0003004,CRM_A,CRM_A_P_PROV_01747_953,9912316352.0,2026-01-18T00:46:18,2026-02-05T15:29:09
GPROV0003004,CRM_B,CRM_B_P_PROV_01747_851,9912316352.0,2026-01-15T09:04:37,2026-02-05T15:29:09
GPROV0003005,CRM_A,CRM_A_P_PROV_01748_260,,2025-12-06T17:22:54,2026-02-05T15:29:09
GPROV0003006,CRM_B,CRM_B_P_PROV_01748_104,,2025-10-12T13:08:25,2026-02-05T15:29:09
GPROV0003007,CRM_B,CRM_B_P_PROV_01748_862,,2025-10-24T09:37:08,2026-02-05T15:29:09
GPROV0003008,CRM_A,CRM_A_P_PROV_01749_240,,2025-10-30T07:17:03,2026-02-05T15:29:09
GPROV0003009,CRM_B,CRM_B_P_PROV_01749_553,,2026-02-02T16:17:00,2026-02-05T15:29:09
GPROV0003010,CRM_B,CRM_B_P_PROV_01749_175,,2025-10-18T01:07:51,2026-02-05T15:29:09
GPROV0003011,CRM_A,CRM_A_P_PROV_01750_984,,2025-11-13T03:37:49,2026-02-05T15:29:09
GPROV0003012,CRM_B,CRM_B_P_PROV_01750_398,,2025-10-19T03:25:59,2026-02-05T15:29:09
GPROV0003013,CRM_A,CRM_A_P_PROV_01751_158,5391495878.0,2026-01-22T14:18:33,2026-02-05T15:29:10
GPROV0003013,CRM_B,CRM_B_P_PROV_01751_531,5391495878.0,2025-10-30T20:24:58,2026-02-05T15:29:10
GPROV0003014,CRM_A,CRM_A_P_PROV_01752_822,3080616245.0,2025-11-11T22:55:40,2026-02-05T15:29:10
GPROV0003014,CRM_B,CRM_B_P_PROV_01752_504,3080616245.0,2025-12-27T09:05:37,2026-02-05T15:29:10
GPROV0003014,CRM_B,CRM_B_P_PROV_01752_727,3080616245.0,2025-11-15T02:54:12,2026-02-05T15:29:10
GPROV0003015,CRM_A,CRM_A_P_PROV_01753_387,3186391513.0,2026-01-08T09:13:14,2026-02-05T15:29:10
GPROV0003015,CRM_B,CRM_B_P_PROV_01753_205,3186391513.0,2025-11-07T05:22:26,2026-02-05T15:29:10
GPROV0003016,CRM_B,CRM_B_P_PROV_01753_265,,2025-10-28T18:47:39,2026-02-05T15:29:10
GPROV0003017,CRM_A,CRM_A_P_PROV_01754_993,6930579497.0,2025-12-21T16:41:24,2026-02-05T15:29:10
GPROV0003018,CRM_B,CRM_B_P_PROV_01754_442,,2026-01-30T22:02:09,2026-02-05T15:29:10
GPROV0003019,CRM_A,CRM_A_P_PROV_01755_881,,2025-11-27T16:58:14,2026-02-05T15:29:10
GPROV0003020,CRM_B,CRM_B_P_PROV_01755_137,,2025-11-23T22:44:59,2026-02-05T15:29:11
GPROV0003021,CRM_B,CRM_B_P_PROV_01755_431,,2025-11-12T16:15:03,2026-02-05T15:29:11
GPROV0003022,CRM_A,CRM_A_P_PROV_01756_405,,2026-01-19T22:35:49,2026-02-05T15:29:11
GPROV0003023,CRM_B,CRM_B_P_PROV_01756_910,,2025-10-07T16:59:45,2026-02-05T15:29:11
GPROV0003024,CRM_A,CRM_A_P_PROV_01757_965,1951075546.0,2025-10-30T03:04:56,2026-02-05T15:29:11
GPROV0003025,CRM_B,CRM_B_P_PROV_01757_220,,2025-12-18T22:16:48,2026-02-05T15:29:11
GPROV0003026,CRM_A,CRM_A_P_PROV_01758_786,7329608508.0,2026-02-05T16:30:26,2026-02-05T15:29:11
GPROV0003026,CRM_B,CRM_B_P_PROV_01758_419,7329608508.0,2025-12-23T21:17:24,2026-02-05T15:29:11
GPROV0003027,CRM_A,CRM_A_P_PROV_01759_518,,2026-01-29T21:39:23,2026-02-05T15:29:11
GPROV0003028,CRM_B,CRM_B_P_PROV_01759_458,,2025-10-30T14:35:05,2026-02-05T15:29:11
GPROV0003029,CRM_A,CRM_A_P_PROV_01760_329,6830144919.0,2025-11-30T02:41:35,2026-02-05T15:29:12
GPROV0003029,CRM_B,CRM_B_P_PROV_01760_825,6830144919.0,2026-01-10T14:40:04,2026-02-05T15:29:12
GPROV0003029,CRM_B,CRM_B_P_PROV_01760_332,6830144919.0,2026-01-25T11:46:28,2026-02-05T15:29:12
GPROV0003030,CRM_A,CRM_A_P_PROV_01761_529,,2025-11-08T09:58:32,2026-02-05T15:29:12
GPROV0003031,CRM_B,CRM_B_P_PROV_01761_733,,2025-12-19T15:57:08,2026-02-05T15:29:12
GPROV0003032,CRM_A,CRM_A_P_PROV_01762_293,,2026-01-22T16:36:00,2026-02-05T15:29:12
GPROV0003033,CRM_B,CRM_B_P_PROV_01762_613,,2025-12-22T19:54:50,2026-02-05T15:29:12
GPROV0003034,CRM_A,CRM_A_P_PROV_01763_245,6564673024.0,2025-12-26T11:13:13,2026-02-05T15:29:12
GPROV0003034,CRM_B,CRM_B_P_PROV_01763_796,6564673024.0,2026-01-17T16:43:19,2026-02-05T15:29:12
GPROV0003035,CRM_B,CRM_B_P_PROV_01763_986,,2026-01-28T06:26:10,2026-02-05T15:29:12
GPROV0003036,CRM_A,CRM_A_P_PROV_01764_552,,2025-11-07T14:54:58,2026-02-05T15:29:12
GPROV0003037,CRM_B,CRM_B_P_PROV_01764_442,,2025-11-23T07:14:59,2026-02-05T15:29:13
GPROV0003038,CRM_A,CRM_A_P_PROV_01765_722,9299761864.0,2026-02-05T13:29:44,2026-02-05T15:29:13
GPROV0003039,CRM_B,CRM_B_P_PROV_01765_913,,2025-10-29T18:31:44,2026-02-05T15:29:13
GPROV0003040,CRM_A,CRM_A_P_PROV_01766_476,4406459668.0,2025-10-29T11:10:12,2026-02-05T15:29:13
GPROV0003040,CRM_B,CRM_B_P_PROV_01766_655,4406459668.0,2025-12-17T13:44:30,2026-02-05T15:29:13
GPROV0003041,CRM_A,CRM_A_P_PROV_01767_703,1733247365.0,2025-11-30T18:11:16,2026-02-05T15:29:13
GPROV0003041,CRM_B,CRM_B_P_PROV_01767_353,1733247365.0,2026-01-08T02:24:20,2026-02-05T15:29:13
GPROV0003042,CRM_A,CRM_A_P_PROV_01768_816,1936995928.0,2025-11-02T01:19:26,2026-02-05T15:29:13
GPROV0003042,CRM_B,CRM_B_P_PROV_01768_385,1936995928.0,2025-11-12T06:49:05,2026-02-05T15:29:13
GPROV0003043,CRM_B,CRM_B_P_PROV_01768_521,,2025-10-09T04:12:21,2026-02-05T15:29:13
GPROV0003044,CRM_A,CRM_A_P_PROV_01769_998,,2026-01-31T06:40:11,2026-02-05T15:29:14
GPROV0003045,CRM_B,CRM_B_P_PROV_01769_571,,2025-10-13T19:13:33,2026-02-05T15:29:14
GPROV0003046,CRM_B,CRM_B_P_PROV_01769_369,,2025-11-01T02:34:21,2026-02-05T15:29:14
GPROV0003047,CRM_A,CRM_A_P_PROV_01770_198,8194528779.0,2026-01-14T07:44:24,2026-02-05T15:29:14
GPROV0003047,CRM_B,CRM_B_P_PROV_01770_212,8194528779.0,2025-11-21T10:13:51,2026-02-05T15:29:14
GPROV0003048,CRM_A,CRM_A_P_PROV_01771_628,6702392602.0,2025-11-27T19:05:43,2026-02-05T15:29:14
GPROV0003048,CRM_B,CRM_B_P_PROV_01771_193,6702392602.0,2025-12-25T01:40:54,2026-02-05T15:29:14
GPROV0003048,CRM_A,CRM_A_P_PROV_01771_211,6702392602.0,2025-11-24T03:22:16,2026-02-05T15:29:14
GPROV0003049,CRM_A,CRM_A_P_PROV_01772_930,3025574993.0,2025-12-27T00:42:48,2026-02-05T15:29:14
GPROV0003049,CRM_B,CRM_B_P_PROV_01772_143,3025574993.0,2025-12-28T07:15:22,2026-02-05T15:29:14
GPROV0003050,CRM_A,CRM_A_P_PROV_01773_266,2981028339.0,2025-12-08T19:28:28,2026-02-05T15:29:14
GPROV0003050,CRM_B,CRM_B_P_PROV_01773_889,2981028339.0,2025-10-28T15:12:38,2026-02-05T15:29:14
GPROV0003051,CRM_A,CRM_A_P_PROV_01774_184,6288685322.0,2025-12-10T01:24:54,2026-02-05T15:29:14
GPROV0003051,CRM_B,CRM_B_P_PROV_01774_474,6288685322.0,2026-01-02T22:49:04,2026-02-05T15:29:14
GPROV0003052,CRM_A,CRM_A_P_PROV_01775_709,6077595467.0,2025-12-18T17:37:52,2026-02-05T15:29:14
GPROV0003052,CRM_B,CRM_B_P_PROV_01775_260,6077595467.0,2025-10-28T10:55:12,2026-02-05T15:29:14
GPROV0003053,CRM_A,CRM_A_P_PROV_01776_286,2867430033.0,2025-11-19T07:58:42,2026-02-05T15:29:15
GPROV0003053,CRM_B,CRM_B_P_PROV_01776_429,2867430033.0,2025-10-20T22:34:21,2026-02-05T15:29:15
GPROV0003054,CRM_A,CRM_A_P_PROV_01777_989,3198412860.0,2025-12-09T17:29:03,2026-02-05T15:29:15
GPROV0003054,CRM_B,CRM_B_P_PROV_01777_566,3198412860.0,2025-12-20T15:22:33,2026-02-05T15:29:15
GPROV0003055,CRM_A,CRM_A_P_PROV_01778_176,8769905816.0,2026-02-06T16:27:13,2026-02-05T15:29:15
GPROV0003055,CRM_B,CRM_B_P_PROV_01778_483,8769905816.0,2026-01-19T02:16:45,2026-02-05T15:29:15
GPROV0003056,CRM_A,CRM_A_P_PROV_01779_807,,2026-01-19T21:23:17,2026-02-05T15:29:15
GPROV0003057,CRM_B,CRM_B_P_PROV_01779_502,,2026-01-08T08:53:26,2026-02-05T15:29:15
GPROV0003058,CRM_A,CRM_A_P_PROV_01780_623,9662785391.0,2026-01-01T21:59:41,2026-02-05T15:29:15
GPROV0003058,CRM_B,CRM_B_P_PROV_01780_159,9662785391.0,2025-10-14T08:45:49,2026-02-05T15:29:15
GPROV0003058,CRM_A,CRM_A_P_PROV_01780_986,9662785391.0,2026-01-24T23:57:19,2026-02-05T15:29:15
GPROV0003059,CRM_B,CRM_B_P_PROV_01780_741,,2026-01-27T04:36:31,2026-02-05T15:29:15
GPROV0003060,CRM_A,CRM_A_P_PROV_01781_481,9180203758.0,2026-01-20T04:43:42,2026-02-05T15:29:15
GPROV0003061,CRM_B,CRM_B_P_PROV_01781_588,,2026-02-02T01:58:22,2026-02-05T15:29:16
GPROV0003062,CRM_A,CRM_A_P_PROV_01782_808,9060973782.0,2026-01-02T22:07:26,2026-02-05T15:29:16
GPROV0003062,CRM_A,CRM_A_P_PROV_01782_910,9060973782.0,2025-10-15T14:28:59,2026-02-05T15:29:16
GPROV0003063,CRM_B,CRM_B_P_PROV_01782_966,,2026-01-23T12:07:47,2026-02-05T15:29:16
GPROV0003064,CRM_A,CRM_A_P_PROV_01783_626,,2026-01-27T19:47:16,2026-02-05T15:29:16
GPROV0003065,CRM_A,CRM_A_P_PROV_01784_752,5886208179.0,2026-01-24T19:54:25,2026-02-05T15:29:16
GPROV0003065,CRM_B,CRM_B_P_PROV_01784_951,5886208179.0,2025-10-26T21:57:47,2026-02-05T15:29:16
GPROV0003066,CRM_A,CRM_A_P_PROV_01785_859,,2026-02-01T06:28:21,2026-02-05T15:29:16
GPROV0003067,CRM_B,CRM_B_P_PROV_01785_154,,2026-02-03T08:22:29,2026-02-05T15:29:16
GPROV0003068,CRM_A,CRM_A_P_PROV_01785_334,,2026-02-18T11:02:22,2026-02-05T15:29:16
GPROV0003069,CRM_A,CRM_A_P_PROV_01786_141,1127495739.0,2026-01-23T13:15:22,2026-02-05T15:29:16
GPROV0003070,CRM_B,CRM_B_P_PROV_01786_785,,2026-01-22T11:10:52,2026-02-05T15:29:17
GPROV0003071,CRM_A,CRM_A_P_PROV_01787_182,,2026-01-16T13:23:16,2026-02-05T15:29:17
GPROV0003072,CRM_B,CRM_B_P_PROV_01787_478,,2026-01-18T09:57:07,2026-02-05T15:29:17
GPROV0003073,CRM_B,CRM_B_P_PROV_01787_906,,2025-11-18T09:01:50,2026-02-05T15:29:17
GPROV0003074,CRM_A,CRM_A_P_PROV_01788_725,,2026-01-07T09:06:24,2026-02-05T15:29:17
GPROV0003075,CRM_B,CRM_B_P_PROV_01788_999,,2025-10-18T16:07:17,2026-02-05T15:29:17
GPROV0003076,CRM_A,CRM_A_P_PROV_01789_206,,2025-11-29T02:29:07,2026-02-05T15:29:17
GPROV0003077,CRM_B,CRM_B_P_PROV_01789_361,,2025-10-28T01:49:31,2026-02-05T15:29:17
GPROV0003078,CRM_B,CRM_B_P_PROV_01789_852,,2025-11-04T21:42:06,2026-02-05T15:29:17
GPROV0003079,CRM_A,CRM_A_P_PROV_01790_771,8116730554.0,2025-12-14T06:41:20,2026-02-05T15:29:17
GPROV0003079,CRM_B,CRM_B_P_PROV_01790_555,8116730554.0,2025-12-02T14:51:28,2026-02-05T15:29:17
GPROV0003079,CRM_B,CRM_B_P_PROV_01790_584,8116730554.0,2025-10-31T15:58:57,2026-02-05T15:29:17
GPROV0003080,CRM_A,CRM_A_P_PROV_01791_374,3510378462.0,2025-12-28T23:50:18,2026-02-05T15:29:17
GPROV0003080,CRM_B,CRM_B_P_PROV_01791_191,3510378462.0,2025-12-06T19:04:59,2026-02-05T15:29:17
GPROV0003080,CRM_A,CRM_A_P_PROV_01791_439,3510378462.0,2026-01-27T03:27:53,2026-02-05T15:29:17
GPROV0003081,CRM_A,CRM_A_P_PROV_01792_755,9843641767.0,2025-11-20T19:09:24,2026-02-05T15:29:18
GPROV0003082,CRM_A,CRM_A_P_PROV_01793_970,2980145442.0,2025-12-28T08:10:08,2026-02-05T15:29:18
GPROV0003082,CRM_B,CRM_B_P_PROV_01793_415,2980145442.0,2025-10-27T20:04:07,2026-02-05T15:29:18
GPROV0003083,CRM_A,CRM_A_P_PROV_01794_539,2053753182.0,2025-12-19T12:05:26,2026-02-05T15:29:18
GPROV0003083,CRM_B,CRM_B_P_PROV_01794_838,2053753182.0,2026-01-26T22:19:21,2026-02-05T15:29:18
GPROV0003083,CRM_A,CRM_A_P_PROV_01794_839,2053753182.0,2025-10-28T21:19:51,2026-02-05T15:29:18
GPROV0003083,CRM_B,CRM_B_P_PROV_01794_978,2053753182.0,2025-11-12T12:21:53,2026-02-05T15:29:18
GPROV0003084,CRM_A,CRM_A_P_PROV_01795_421,,2026-01-24T16:22:08,2026-02-05T15:29:18
GPROV0003085,CRM_B,CRM_B_P_PROV_01795_606,,2026-01-30T23:13:45,2026-02-05T15:29:18
GPROV0003086,CRM_B,CRM_B_P_PROV_01795_932,,2025-12-08T01:16:55,2026-02-05T15:29:18
GPROV0003087,CRM_A,CRM_A_P_PROV_01796_247,3439970171.0,2026-02-10T20:10:02,2026-02-05T15:29:18
GPROV0003087,CRM_B,CRM_B_P_PROV_01796_648,3439970171.0,2025-12-20T12:22:29,2026-02-05T15:29:18
GPROV0003088,CRM_A,CRM_A_P_PROV_01797_328,,2025-12-18T22:18:58,2026-02-05T15:29:18
GPROV0003089,CRM_B,CRM_B_P_PROV_01797_130,,2025-12-16T10:02:45,2026-02-05T15:29:18
GPROV0003090,CRM_A,CRM_A_P_PROV_01798_280,,2025-10-09T06:16:05,2026-02-05T15:29:18
GPROV0003091,CRM_B,CRM_B_P_PROV_01798_566,,2026-02-01T10:49:20,2026-02-05T15:29:19
GPROV0003092,CRM_A,CRM_A_P_PROV_01799_788,9369987994.0,2025-11-14T08:05:17,2026-02-05T15:29:19
GPROV0003093,CRM_B,CRM_B_P_PROV_01799_397,,2025-11-02T13:21:14,2026-02-05T15:29:19
GPROV0003094,CRM_A,CRM_A_P_PROV_01800_832,3348758451.0,2026-02-04T01:00:08,2026-02-05T15:29:19
GPROV0003095,CRM_A,CRM_A_P_PROV_01801_723,6457134733.0,2025-12-24T05:31:16,2026-02-05T15:29:19
GPROV0003095,CRM_B,CRM_B_P_PROV_01801_364,6457134733.0,2025-12-13T17:49:39,2026-02-05T15:29:19
GPROV0003095,CRM_A,CRM_A_P_PROV_01801_514,6457134733.0,2025-11-03T00:19:42,2026-02-05T15:29:19
GPROV0003096,CRM_B,CRM_B_P_PROV_01801_404,,2025-10-10T13:50:19,2026-02-05T15:29:19
GPROV0003097,CRM_A,CRM_A_P_PROV_01802_394,,2025-11-05T09:52:56,2026-02-05T15:29:19
GPROV0003098,CRM_B,CRM_B_P_PROV_01802_235,,2026-01-19T19:42:22,2026-02-05T15:29:19
GPROV0003099,CRM_A,CRM_A_P_PROV_01803_126,8581737261.0,2025-11-26T09:35:18,2026-02-05T15:29:19
GPROV0003099,CRM_B,CRM_B_P_PROV_01803_612,8581737261.0,2025-12-03T22:03:34,2026-02-05T15:29:19
GPROV0003099,CRM_A,CRM_A_P_PROV_01803_588,8581737261.0,2026-01-18T13:55:35,2026-02-05T15:29:19
GPROV0003100,CRM_A,CRM_A_P_PROV_01804_249,4815073363.0,2025-10-07T07:46:02,2026-02-05T15:29:19
GPROV0003100,CRM_A,CRM_A_P_PROV_01804_831,4815073363.0,2026-01-28T20:42:18,2026-02-05T15:29:19
GPROV0003100,CRM_B,CRM_B_P_PROV_01804_272,4815073363.0,2025-10-27T02:40:28,2026-02-05T15:29:19
GPROV0003101,CRM_B,CRM_B_P_PROV_01804_813,,2025-10-17T04:56:58,2026-02-05T15:29:20
GPROV0003102,CRM_A,CRM_A_P_PROV_01805_972,,2026-02-05T07:53:45,2026-02-05T15:29:20
GPROV0003103,CRM_B,CRM_B_P_PROV_01805_243,,2025-11-07T06:40:44,2026-02-05T15:29:20
GPROV0003104,CRM_A,CRM_A_P_PROV_01806_997,2005178800.0,2025-11-18T08:02:44,2026-02-05T15:29:20
GPROV0003105,CRM_B,CRM_B_P_PROV_01806_118,,2026-01-24T15:39:07,2026-02-05T15:29:20
GPROV0003106,CRM_A,CRM_A_P_PROV_01807_480,,2026-01-05T09:58:44,2026-02-05T15:29:20
GPROV0003107,CRM_B,CRM_B_P_PROV_01807_651,,2025-10-27T21:02:04,2026-02-05T15:29:20
GPROV0003108,CRM_B,CRM_B_P_PROV_01807_686,,2025-11-07T21:35:16,2026-02-05T15:29:20
GPROV0003109,CRM_A,CRM_A_P_PROV_01808_193,,2025-12-02T21:28:46,2026-02-05T15:29:20
GPROV0003110,CRM_B,CRM_B_P_PROV_01808_494,,2026-01-11T08:22:46,2026-02-05T15:29:21
GPROV0003111,CRM_A,CRM_A_P_PROV_01809_591,2200436831.0,2026-02-19T21:09:33,2026-02-05T15:29:21
GPROV0003111,CRM_B,CRM_B_P_PROV_01809_447,2200436831.0,2026-01-26T17:31:13,2026-02-05T15:29:21
GPROV0003112,CRM_A,CRM_A_P_PROV_01810_638,,2025-11-12T09:51:36,2026-02-05T15:29:21
GPROV0003113,CRM_A,CRM_A_P_PROV_01811_913,,2025-10-25T18:08:04,2026-02-05T15:29:21
GPROV0003114,CRM_B,CRM_B_P_PROV_01811_936,,2025-11-13T18:08:32,2026-02-05T15:29:21
GPROV0003115,CRM_A,CRM_A_P_PROV_01812_810,,2025-12-10T02:02:11,2026-02-05T15:29:21
GPROV0003116,CRM_B,CRM_B_P_PROV_01812_478,,2025-10-18T12:44:33,2026-02-05T15:29:21
GPROV0003117,CRM_A,CRM_A_P_PROV_01813_297,,2025-11-19T14:02:12,2026-02-05T15:29:21
GPROV0003118,CRM_B,CRM_B_P_PROV_01813_469,,2026-01-03T12:19:50,2026-02-05T15:29:21
GPROV0003119,CRM_A,CRM_A_P_PROV_01814_736,2853798776.0,2025-12-25T13:23:09,2026-02-05T15:29:22
GPROV0003119,CRM_B,CRM_B_P_PROV_01814_422,2853798776.0,2026-01-17T11:10:24,2026-02-05T15:29:22
GPROV0003119,CRM_B,CRM_B_P_PROV_01814_816,2853798776.0,2026-01-20T00:03:53,2026-02-05T15:29:22
