source_system,provider_id_source,npi,first_name,last_name,gender,specialty,email,phone,address_line1,city,state,postal_code,country,updated_at,record_status,email_raw,phone_raw,address_raw,postal_raw
CRM_A,CRM_A_P_PROV_02025_359,7577815847.0,Ayushman,Chaudhry,U,Oncology,,0715199632,h.no. 477 nayar street,Aurangabad,NY,63033,US,2026-01-14T21:51:02,Active,anay95example.net,0715199632,"H.No. 477, Nayar Street",63033
CRM_B,CRM_B_P_PROV_02025_773,7577815847.0,Ayushman,Chaudhry,U,Oncology,anay95@example.net,0715199632,h.no. 477 nayar street,Aurangabad,NY,63033,US,2026-01-07T04:57:46,Active,anay95@example.net,0715199632,"H.No. 477, Nayar Street",63033
CRM_A,CRM_A_P_PROV_02026_734,7903185896.0,Gavin,Pathak,U,Pediatrics,victor38@example.com,6290628815,03 warrior nagar,Etawah,NC,81688,US,2026-01-03T09:43:23,Active,victor38@example.com,+1-629-062-8815,"03
Warrior Nagar",81688
CRM_B,CRM_B_P_PROV_02026_589,,Gavin,Pathak,U,Pediatrics,,6290628815,03 warrior nagar,Etawah,NC,81688,US,2025-10-28T11:25:49,Active,victor38@examplecom,6290628815,"03
Warrior Nagar",81688
CRM_A,CRM_A_P_PROV_02027_948,,Fiyaz,Vig,F,Pediatrics,adyaiyengar@example.com,3635680877,h.no. 72 lad road,Khandwa,NY,21626,US,2025-12-17T21:25:03,Active,adyaiyengar@example.com,3635680877,"H.No. 72, Lad Road",21626
CRM_A,CRM_A_P_PROV_02028_639,9699599840.0,Ubika,Ram,F,Pulmonology,girindrayadav@example.com,4309647429,683 virk road,Nagpur,AL,28829,US,2025-10-28T04:15:57,Inactive,girindrayadav@example.com,430.964.7429,"683, Virk Road",28829
CRM_B,CRM_B_P_PROV_02028_144,9699599840.0,Ubika,Ram,F,Pulmonology,girindrayadav@example.com,4309647429,683 virk road,Nagpur,AL,28829,US,2026-01-27T21:42:52,Inactive,girindrayadav@example.com,(430) 964-7429,"683, Virk Road",28829
CRM_A,CRM_A_P_PROV_02028_417,9699599840.0,Ubika,Ram,F,Pulmonology,girindrayadav@example.com,4309647429,683 virk road,Nagpur,AL,28829,US,2025-11-25T01:46:53,Inactive,girindrayadav@example.com,4309647429,"683, Virk Road",28829
CRM_A,CRM_A_P_PROV_02029_280,5867793105.0,Orinder,Nayak,M,Neurology,salviom@example.net,9084548262,33 grover zila,Saharsa,CO,70317,US,2026-01-28T14:00:09,Inactive,salviom@example.net,(908) 454-8262,"33
Grover Zila",70317
CRM_B,CRM_B_P_PROV_02029_167,5867793105.0,Orinder,Nayak,M,Neurology,salviom@example.net,9084548262,33 grover zila,Saharsa,CO,70317,US,2026-01-03T23:36:12,Inactive,salviom@example.net,908 454 8262,"33
Grover Zila",70317
CRM_A,CRM_A_P_PROV_02030_527,4944696348.0,Gopal,De,M,Dermatology,zramaswamy@example.org,0419744765,469 varty marg,Raipur,VA,80112,US,2025-11-14T08:55:34,Active,zramaswamy@example.org,0419744765,"469, Varty Marg",80112
CRM_B,CRM_B_P_PROV_02030_992,,Gopal,De,M,Dermatology,zramaswamy@example.org,0419744765,469 varty marg,Raipur,VA,80112,US,2025-10-19T17:47:46,Active,zramaswamy@example.org,0419744765,"469, Varty Marg",80112
CRM_B,CRM_B_P_PROV_02030_852,4944696348.0,Gopal,De,M,Dermatology,zramaswamy@example.org,0419744765,469 varty marg,Raipur,VA,80112,US,2026-01-31T04:58:19,Active,zramaswamy@example.org,0419744765,"469, Varty Marg",80112
CRM_A,CRM_A_P_PROV_02031_550,5698353763.0,Nitara,Gokhale,U,Dermatology,,1352845470,h.no. 057 natarajan road,Shivpuri,AK,34759,US,2025-11-20T02:49:17,Active,,1352845470,"H.No. 057
Natarajan Road",34759
CRM_B,CRM_B_P_PROV_02031_788,5698353763.0,Nitara,Gokhale,U,Dermatology,soodkamala@example.org,1352845470,h.no. 057 natarajan road,Shivpuri,AK,34759,US,2025-11-12T19:12:31,Active,soodkamala@example.org,1352845470,H.No. 057 Natarajan Road,34759
CRM_A,CRM_A_P_PROV_02032_945,,Ojasvi,Saini,M,Dermatology,,8312760783,h.no. 94 goda circle,Bardhaman,TS,791895,IN,2026-01-12T22:29:02,Active,tripti84@exampleorg,8312760783,"H.No. 94, Goda Circle",791895
CRM_B,CRM_B_P_PROV_02032_478,,Ojasvi,Saini,M,Dermatology,tripti84@example.org,8312760783,h.no. 94 goda circle,Bardhaman,TS,791895,IN,2025-12-29T03:20:26,Active,tripti84@example.org,8312760783,"H.No. 94, Goda Circle",791895
CRM_A,CRM_A_P_PROV_02033_403,,Janani,Date,U,Cardiology,,5341765461,h.no. 191 chaudhry nagar,Surendranagar Dudhrej,PA,53025,US,2025-12-17T07:31:15,Active,jagat60example.net,5341765461,"H.No. 191
Chaudhry Nagar",53025
CRM_B,CRM_B_P_PROV_02033_574,,Janani,Date,U,Cardiology,jagat60@example.net,5341765461,h.no. 191 chaudhry nagar,Surendranagar Dudhrej,PA,53025,US,2025-10-29T07:27:51,Active,jagat60@example.net,(534) 176-5461,"H.No. 191
Chaudhry Nagar",53025
CRM_A,CRM_A_P_PROV_02034_102,1298242731.0,Tristan,Buch,F,Gastroenterology,yashawinikeer@example.com,4480127712,15 thaker marg,Jammu,CO,61556,US,2026-01-07T09:47:05,Active,yashawinikeer@example.com,448 012 7712,"15
Thaker Marg",61556-5658
CRM_B,CRM_B_P_PROV_02034_595,,Tristan,Buch,F,Gastroenterology,yashawinikeer@example.com,4480127712,15 thaker marg,Jammu,CO,61556,US,2025-11-07T18:59:39,Active,yashawinikeer@example.com,4480127712,"15
Thaker Marg",61556-5658
CRM_B,CRM_B_P_PROV_02034_777,1298242731.0,Tristan,Buch,F,Gastroenterology,yashawinikeer@example.com,4480127712,15 thaker marg,Jammu,CO,61556,US,2025-12-28T10:38:27,Active,yashawinikeer@example.com,4480127712,"15
Thaker Marg",61556-5658
CRM_A,CRM_A_P_PROV_02035_187,5845929927.0,Aayush,Char,M,Psychiatry,rmanda@example.com,4080308922,41 ramachandran,Miryalaguda,CO,19887,US,2025-11-05T07:14:46,Inactive,rmanda@example.com,(408) 030-8922,"41, Ramachandran",19887
CRM_B,CRM_B_P_PROV_02035_213,,Aayush,Char,M,Psychiatry,rmanda@example.com,4080308922,41 ramachandran,Miryalaguda,CO,19887,US,2025-10-11T04:25:36,Inactive,rmanda@example.com,(408) 030-8922,"41, Ramachandran",19887
CRM_A,CRM_A_P_PROV_02035_777,5845929927.0,Aayush,Char,M,Psychiatry,,4080308922,41 ramachandran,Miryalaguda,CO,19887,US,2026-01-12T15:58:24,Inactive,,408.030.8922,"41, Ramachandran",19887
CRM_A,CRM_A_P_PROV_02036_399,,Chakrika,Bali,F,Endocrinology,,5265872802,65/62 bassi marg,Begusarai,DL,601368,IN,2025-12-11T23:49:05,Active,,5265872802,"65/62, Bassi Marg",601368
CRM_B,CRM_B_P_PROV_02036_626,,Chakrika,Bali,F,Endocrinology,yashshetty@example.com,5265872802,65/62 bassi marg,Begusarai,DL,601368,IN,2025-10-30T19:59:57,Active,yashshetty@example.com,526 587 2802,"65/62, Bassi Marg",601368
CRM_A,CRM_A_P_PROV_02037_599,,Abhiram,Patla,M,Cardiology,darayasti@example.org,3005378286,22/030 bobal chowk,Hosur,,451333,IN,2025-12-05T20:13:51,Active,darayasti@example.org,3005378286,"22/030
Bobal Chowk",451333
CRM_A,CRM_A_P_PROV_02038_601,9751397719.0,Dev,Samra,F,Psychiatry,ojasjayaraman@example.net,7662154151,02 desai chowk,Hindupur,PA,27337,US,2026-01-08T03:40:46,Inactive,ojasjayaraman@example.net,7662154151,"02, Desai Chowk",27337
CRM_B,CRM_B_P_PROV_02038_184,9751397719.0,Dev,Samra,F,Psychiatry,ojasjayaraman@example.net,7662154151,02 desai chowk,Hindupur,PA,27337,US,2026-01-09T08:27:35,Inactive,ojasjayaraman@example.net,7662154151,"02, Desai Chowk",27337
CRM_A,CRM_A_P_PROV_02039_961,7242490615.0,Darika,Dubey,M,Orthopedics,vkalita@example.net,4926389874,h.no. 91 dhaliwal nagar,Mathura,NJ,66321,US,2026-01-24T22:39:52,Active,vkalita@example.net,4926389874,"H.No. 91
Dhaliwal Nagar",66321-3619
CRM_B,CRM_B_P_PROV_02039_737,7242490615.0,Darika,Dubey,M,Orthopedics,vkalita@example.net,4926389874,h.no. 91 dhaliwal nagar,Mathura,NJ,66321,US,2025-12-08T03:27:33,Active,vkalita@example.net,4926389874,"H.No. 91
Dhaliwal Nagar",66321-3619
CRM_A,CRM_A_P_PROV_02040_530,,Jagvi,Patil,F,Orthopedics,,4638916190,h.no. 87 johal path,Jalgaon,TS,988090,IN,2026-02-01T16:14:02,Inactive,,4638916190,"H.No. 87
Johal Path",988090
CRM_B,CRM_B_P_PROV_02040_541,,Jagvi,Patil,F,Orthopedics,tamanna28@example.net,4638916190,h.no. 87 johal path,Jalgaon,TS,988090,IN,2025-12-10T02:28:55,Inactive,tamanna28@example.net,4638916190,"H.No. 87
Johal Path",988090
CRM_A,CRM_A_P_PROV_02041_488,,Nimrat,Chadha,M,Oncology,dakshesh94@example.org,7952027989,h.no. 54 buch circle,Kishanganj,WB,430365,IN,2025-12-11T21:30:33,Inactive,dakshesh94@example.org,7952027989,"H.No. 54, Buch Circle",430365
CRM_B,CRM_B_P_PROV_02041_320,,Nimrat,Chadha,M,Oncology,dakshesh94@example.org,7952027989,h.no. 54 buch circle,Kishanganj,WB,430365,IN,2026-01-29T07:44:55,Inactive,dakshesh94@example.org,7952027989,"H.No. 54, Buch Circle",430365
CRM_A,CRM_A_P_PROV_02042_241,4391278116.0,Jai,Solanki,F,Pulmonology,yochanamammen@example.com,4874940092,886 zachariah path,Kumbakonam,FL,14506,US,2025-10-11T19:54:59,Active,yochanamammen@example.com,4874940092,"886
Zachariah Path",14506
CRM_B,CRM_B_P_PROV_02042_963,4391278116.0,Jai,Solanki,F,Pulmonology,,4874940092,886 zachariah path,Kumbakonam,FL,14506,US,2026-02-02T01:52:01,Active,yochanamammenexample.com,(487) 494-0092,"886
Zachariah Path",14506
CRM_A,CRM_A_P_PROV_02043_681,,Qasim,Bail,U,Psychiatry,bajajishani@example.com,1974357529,h.no. 55 tella marg,Motihari,KA,912727,IN,2026-01-30T08:20:42,Inactive,bajajishani@example.com,+1-197-435-7529,"H.No. 55, Tella Marg",912727
CRM_B,CRM_B_P_PROV_02043_431,,Qasim,Bail,U,Psychiatry,bajajishani@example.com,1974357529,h.no. 55 tella marg,Motihari,KA,912727,IN,2025-12-31T23:37:02,Inactive,bajajishani@example.com,1974357529,"H.No. 55, Tella Marg",912727
CRM_A,CRM_A_P_PROV_02044_208,2636408399.0,Amrita,Samra,F,Pulmonology,agarwalhemang@example.com,8123624249,00 pai street,Aurangabad,CO,79948,US,2025-11-26T19:50:43,Active,agarwalhemang@example.com,(812) 362-4249,"00
Pai Street",79948
CRM_B,CRM_B_P_PROV_02044_595,2636408399.0,Amrita,Samra,F,Pulmonology,,8123624249,00 pai street,Aurangabad,CO,79948,US,2025-12-02T07:20:47,Active,,8123624249,"00
Pai Street",79948
CRM_A,CRM_A_P_PROV_02045_228,,Balveer,Ramaswamy,M,Orthopedics,tdewan@example.net,6095772487,h.no. 76 bhagat ganj,Thoothukudi,CA,33914,US,2025-10-18T01:49:28,Inactive,tdewan@example.net,(609) 577-2487,"H.No. 76
Bhagat Ganj",33914
CRM_B,CRM_B_P_PROV_02045_339,,Balveer,Ramaswamy,M,Orthopedics,,6095772487,h.no. 76 bhagat ganj,Thoothukudi,CA,33914,US,2025-11-20T05:32:06,Inactive,tdewanexample.net,6095772487,"H.No. 76
Bhagat Ganj",33914
CRM_A,CRM_A_P_PROV_02046_319,,Ria,Deo,F,Pulmonology,chandradakshesh@example.org,6347418042,22/305 sood,Sirsa,CT,32626,US,2026-02-13T02:26:44,Active,chandradakshesh@example.org,634 741 8042,"22/305, Sood",32626
CRM_B,CRM_B_P_PROV_02046_849,,Ria,Deo,F,Pulmonology,chandradakshesh@example.org,6347418042,22/305 sood,Sirsa,CT,32626,US,2026-02-04T02:33:34,Active,chandradakshesh@example.org,6347418042,"22/305, Sood",32626
CRM_B,CRM_B_P_PROV_02046_538,,Ria,Deo,F,Pulmonology,chandradakshesh@example.org,6347418042,22/305 sood,Sirsa,CT,32626,US,2026-01-08T06:05:03,Active,chandradakshesh@example.org,634 741 8042,"22/305, Sood",32626
CRM_A,CRM_A_P_PROV_02047_265,5145463770.0,Zaid,Kala,U,Gastroenterology,ggrover@example.com,5755525868,85 sandhu nagar,Shimoga,NY,73318,US,2025-11-03T18:14:54,Active,ggrover@example.com,5755525868,"85
Sandhu Nagar",73318
CRM_B,CRM_B_P_PROV_02047_345,,Zaid,Kala,U,Gastroenterology,ggrover@example.com,5755525868,85 sandhu nagar,Shimoga,NY,73318,US,2025-11-10T14:12:37,Active,ggrover@example.com,5755525868,"85
Sandhu Nagar",73318
CRM_A,CRM_A_P_PROV_02048_245,5507464649.0,Xiti,Sood,M,Oncology,nandinimukherjee@example.net,,h.no. 300 gill nagar,Nagercoil,TX,43478,US,2025-10-21T07:17:33,Active,nandinimukherjee@example.net,,"H.No. 300
Gill Nagar",43478
CRM_B,CRM_B_P_PROV_02048_334,,Xiti,Sood,M,Oncology,nandinimukherjee@example.net,,h.no. 300 gill nagar,Nagercoil,TX,43478,US,2026-01-03T19:40:18,Active,nandinimukherjee@example.net,,"H.No. 300
Gill Nagar",43478
CRM_A,CRM_A_P_PROV_02049_727,6458983423.0,Advika,Ravel,U,Pulmonology,harini33@example.com,9852948447,h.no. 14 banik path,Kharagpur,NY,68172,US,2025-12-16T22:20:32,Active,harini33@example.com,9852948447,"H.No. 14, Banik Path",68172
CRM_B,CRM_B_P_PROV_02049_511,,Advika,Ravel,U,Pulmonology,,9852948447,h.no. 14 banik path,Kharagpur,NY,68172,US,2025-11-30T23:26:29,Active,harini33example.com,9852948447,H.No. 14 Banik Path,68172
CRM_A,CRM_A_P_PROV_02050_473,9239159277.0,Simon,Hayre,U,Orthopedics,,1181961387,95/594 gokhale street,Jhansi,NC,81172,US,2025-12-23T02:20:37,Active,,1181961387,"95/594
Gokhale Street",81172
CRM_B,CRM_B_P_PROV_02050_430,,Simon,Hayre,U,Orthopedics,bbaria@example.net,1181961387,95/594 gokhale street,Jhansi,NC,81172,US,2026-01-06T06:40:10,Active,bbaria@example.net,1181961387,"95/594
Gokhale Street",81172
CRM_A,CRM_A_P_PROV_02051_593,5719982035.0,Yatin,Doshi,M,Endocrinology,faraj99@example.com,1180167743,h.no. 489 venkatesh nagar,Mahbubnagar,CO,99703,US,2026-01-17T08:41:19,Inactive,faraj99@example.com,(118) 016-7743,"H.No. 489
Venkatesh Nagar",99703
CRM_B,CRM_B_P_PROV_02051_562,,Yatin,Doshi,M,Endocrinology,faraj99@example.com,1180167743,h.no. 489 venkatesh nagar,Mahbubnagar,CO,99703,US,2025-11-30T16:30:23,Inactive,faraj99@example.com,1180167743,"H.No. 489
Venkatesh Nagar",99703
CRM_A,CRM_A_P_PROV_02052_916,,Mohammed,Sarna,U,Endocrinology,kuruvillaudant@example.net,9474934768,86/161 srivastava circle,Yamunanagar,TN,475887,IN,2026-01-03T10:58:37,Inactive,kuruvillaudant@example.net,9474934768,"86/161, Srivastava Circle",475887
CRM_B,CRM_B_P_PROV_02052_481,,Mohammed,Sarna,U,Endocrinology,,9474934768,86/161 srivastava circle,Yamunanagar,TN,475887,IN,2025-12-27T20:05:56,Inactive,,(947) 493-4768,"86/161, Srivastava Circle",475887
CRM_A,CRM_A_P_PROV_02053_748,5519607470.0,Damyanti,Mutti,M,Neurology,zachariabrinda@example.org,9652179005,12/605 suri path,Ghaziabad,CT,64385,US,2025-12-26T19:11:02,Active,zachariabrinda@example.org,9652179005,"12/605, Suri Path",64385
CRM_B,CRM_B_P_PROV_02053_413,,Damyanti,Mutti,M,Neurology,zachariabrinda@example.org,9652179005,12/605 suri path,Ghaziabad,CT,64385,US,2025-12-13T14:32:18,Active,zachariabrinda@example.org,(965) 217-9005,"12/605, Suri Path",64385
CRM_A,CRM_A_P_PROV_02054_668,2396277182.0,Logan,Wali,M,Endocrinology,gayathri95@example.net,6955912681,h.no. 783 kadakia chowk,Saharsa,AK,44080,US,2025-10-26T03:07:16,Active,gayathri95@example.net,6955912681,"H.No. 783, Kadakia Chowk",44080
CRM_B,CRM_B_P_PROV_02054_704,2396277182.0,Logan,Wali,M,Endocrinology,gayathri95@example.net,6955912681,h.no. 783 kadakia chowk,Saharsa,AK,44080,US,2025-12-25T21:04:20,Active,gayathri95@example.net,(695) 591-2681,"H.No. 783, Kadakia Chowk",44080
CRM_A,CRM_A_P_PROV_02055_281,,Wyatt,Pall,M,Cardiology,ikbal23@example.net,5923258024,h.no. 71 rajagopal zila,Kirari Suleman Nagar,DL,311515,IN,2025-11-08T08:26:17,Active,ikbal23@example.net,5923258024,"H.No. 71
Rajagopal Zila",311515
CRM_B,CRM_B_P_PROV_02055_530,,Wyatt,Pall,M,Cardiology,ikbal23@example.net,5923258024,h.no. 71 rajagopal zila,Kirari Suleman Nagar,DL,311515,IN,2025-11-17T18:14:47,Active,ikbal23@example.net,5923258024,"H.No. 71
Rajagopal Zila",311515
CRM_B,CRM_B_P_PROV_02055_969,,Wyatt,Pall,M,Cardiology,,5923258024,h.no. 71 rajagopal zila,Kirari Suleman Nagar,DL,311515,IN,2025-11-12T21:35:20,Active,,5923258024,"H.No. 71
Rajagopal Zila",311515
CRM_A,CRM_A_P_PROV_02056_765,8887696257.0,Anamika,Johal,F,Orthopedics,,6327023174,810 agate marg,Munger,TX,69327,US,2025-12-17T10:49:46,Active,harshil49example.org,6327023174,"810, Agate Marg",69327
CRM_B,CRM_B_P_PROV_02056_651,8887696257.0,Anamika,Johal,F,Orthopedics,harshil49@example.org,6327023174,810 agate marg,Munger,TX,69327,US,2026-01-07T10:04:08,Active,harshil49@example.org,6327023174,"810, Agate Marg",69327
CRM_A,CRM_A_P_PROV_02057_584,,Vincent,Minhas,U,Neurology,sarthak34@example.net,0263356416,87/02 dora path,Karimnagar,MH,322466,IN,2026-01-14T17:38:01,Inactive,sarthak34@example.net,(026) 335-6416,"87/02, Dora Path",322466
CRM_B,CRM_B_P_PROV_02057_360,,Vincent,Minhas,U,Neurology,sarthak34@example.net,0263356416,87/02 dora path,Karimnagar,MH,322466,IN,2025-11-19T22:04:14,Inactive,sarthak34@example.net,(026) 335-6416,"87/02, Dora Path",322466
CRM_B,CRM_B_P_PROV_02057_203,,Vincent,Minhas,U,Neurology,sarthak34@example.net,0263356416,87/02 dora path,Karimnagar,MH,322466,IN,2025-11-15T06:25:20,Inactive,sarthak34@example.net,0263356416,"87/02, Dora Path",322466
CRM_A,CRM_A_P_PROV_02058_709,1959232992.0,Gaurang,Luthra,M,Cardiology,,3517236850,48/526 dhar nagar,Thoothukudi,AK,19065,US,2025-11-21T16:01:26,Active,,3517236850,"48/526
Dhar Nagar",19065
CRM_B,CRM_B_P_PROV_02058_268,,Gaurang,Luthra,M,Cardiology,,3517236850,48/526 dhar nagar,Thoothukudi,AK,19065,US,2025-12-30T19:36:52,Active,,(351) 723-6850,"48/526
Dhar Nagar",19065
CRM_A,CRM_A_P_PROV_02059_146,,Bhavna,Singhal,U,Oncology,omkunda@example.org,5306113900,h.no. 89 solanki street,Dehradun,,85478,US,2025-11-07T17:28:58,Inactive,omkunda@example.org,5306113900,"H.No. 89
Solanki Street",85478
CRM_B,CRM_B_P_PROV_02059_170,,Bhavna,Singhal,U,Oncology,,5306113900,h.no. 89 solanki street,Dehradun,,85478,US,2025-10-26T12:53:54,Inactive,,530 611 3900,"H.No. 89
Solanki Street",85478
CRM_B,CRM_B_P_PROV_02059_993,,Bhavna,Singhal,U,Oncology,omkunda@example.org,5306113900,h.no. 89 solanki street,Dehradun,,85478,US,2025-12-24T10:30:21,Inactive,omkunda@example.org,5306113900,H.No. 89 Solanki Street,85478
CRM_A,CRM_A_P_PROV_02060_193,6195814868.0,Ronith,Loyal,F,Orthopedics,toorvyanjana@example.org,6833555638,81/82 lad circle,Pudukkottai,IL,51651,US,2025-10-09T07:43:04,Inactive,toorvyanjana@example.org,6833555638,"81/82
Lad Circle",51651-1692
CRM_B,CRM_B_P_PROV_02060_121,6195814868.0,Ronith,Loyal,F,Orthopedics,toorvyanjana@example.org,6833555638,81/82 lad circle,Pudukkottai,IL,51651,US,2025-12-02T05:21:22,Inactive,toorvyanjana@example.org,683 355 5638,"81/82
Lad Circle",51651-1692
CRM_A,CRM_A_P_PROV_02060_259,6195814868.0,Ronith,Loyal,F,Orthopedics,,6833555638,81/82 lad circle,Pudukkottai,IL,51651,US,2025-10-09T01:14:14,Inactive,toorvyanjanaexample.org,6833555638,"81/82
Lad Circle",51651-1692
CRM_A,CRM_A_P_PROV_02061_951,,Reva,Mishra,M,Neurology,,6980055733,92 rama marg,Gangtok,NC,93914,US,2025-11-02T05:41:00,Active,,6980055733,"92, Rama Marg",93914
CRM_B,CRM_B_P_PROV_02061_313,,Reva,Mishra,M,Neurology,,6980055733,92 rama marg,Gangtok,NC,93914,US,2026-01-19T17:51:35,Active,,698 005 5733,92 Rama Marg,93914
CRM_B,CRM_B_P_PROV_02061_374,,R.,Mishra,M,Psychiatry,,6980055733,92 rama marg,Gangtok,NC,93914,US,2025-12-26T10:34:27,Active,,698 005 5733,"92, Rama Marg",93914
CRM_A,CRM_A_P_PROV_02062_557,1193949527.0,Bhavya,Anne,U,Psychiatry,zayan75@example.org,7505665589,65/869 deol chowk,Panihati,AL,90870,US,2025-11-01T00:54:54,Active,zayan75@example.org,750 566 5589,"65/869, Deol Chowk",90870
CRM_B,CRM_B_P_PROV_02062_982,1193949527.0,Bhavya,Anne,U,Psychiatry,,7505665589,65/869 deol chowk,Panihati,AL,90870,US,2025-12-29T13:37:34,Active,,7505665589,"65/869, Deol Chowk",90870
CRM_A,CRM_A_P_PROV_02063_133,,Omkaar,Mann,F,General Medicine,brijeshkrishnan@example.org,0631910697,36/359 chand zila,Siliguri,AK,46748,US,2025-10-25T18:38:27,Active,brijeshkrishnan@example.org,0631910697,"36/359, Chand Zila",46748
CRM_B,CRM_B_P_PROV_02063_678,,Omkaar,Mann,F,General Medicine,brijeshkrishnan@example.org,0631910697,36/359 chand zila,Siliguri,AK,46748,US,2025-11-09T14:59:42,Active,brijeshkrishnan@example.org,0631910697,36/359 Chand Zila,46748
CRM_B,CRM_B_P_PROV_02063_886,,Omkaar,Mann,F,General Medicine,,0631910697,36/359 chand zila,Siliguri,AK,46748,US,2026-01-22T23:39:01,Active,,0631910697,"36/359, Chand Zila",46748
CRM_A,CRM_A_P_PROV_02063_227,,Omkaar,Mann,F,General Medicine,brijeshkrishnan@example.org,0631910697,36/359 chand zila,Siliguri,AK,46748,US,2025-10-19T03:08:22,Active,brijeshkrishnan@example.org,0631910697,"36/359, Chand Zila",46748
CRM_A,CRM_A_P_PROV_02064_624,7269949295.0,Chandran,Dube,F,Oncology,ichopra@example.org,2861402454,492 mani street,Lucknow,MA,57880,US,2025-11-17T08:41:14,Active,ichopra@example.org,2861402454,"492, Mani Street",57880
CRM_B,CRM_B_P_PROV_02064_689,7269949295.0,Chandran,Dube,F,Oncology,ichopra@example.org,2861402454,492 mani street,Lucknow,MA,57880,US,2026-01-18T17:05:50,Active,ichopra@example.org,2861402454,"492, Mani Street",57880
CRM_B,CRM_B_P_PROV_02064_693,7269949295.0,Chandran,Dube,F,Oncology,ichopra@example.org,2861402454,492 mani street,Lucknow,MA,57880,US,2025-11-17T23:42:25,Active,ichopra@example.org,2861402454,"492, Mani Street",57880
CRM_A,CRM_A_P_PROV_02065_733,,Manthan,Kashyap,M,Neurology,dakshaurora@example.org,3278928243,h.no. 979 kaul zila,Berhampur,AZ,75648,US,2025-11-08T22:54:13,Active,dakshaurora@example.org,3278928243,"H.No. 979
Kaul Zila",75648
CRM_B,CRM_B_P_PROV_02065_845,,Manthan,Kashyap,M,Neurology,dakshaurora@example.org,3278928243,h.no. 979 kaul zila,Berhampur,AZ,75648,US,2025-12-15T19:04:41,Active,dakshaurora@example.org,3278928243,"H.No. 979
Kaul Zila",75648
CRM_A,CRM_A_P_PROV_02066_125,,Neel,Naidu,U,Endocrinology,odada@example.com,2948467640,95 prashad ganj,Panipat,TN,389882,IN,2026-02-04T15:28:48,Active,odada@example.com,2948467640,"95
Prashad Ganj",389882
CRM_B,CRM_B_P_PROV_02066_666,,Neel,Naidu,U,Endocrinology,odada@example.com,2948467640,95 prashad ganj,Panipat,TN,389882,IN,2025-11-17T08:40:00,Active,odada@example.com,294.846.7640,"95
Prashad Ganj",389882
CRM_A,CRM_A_P_PROV_02067_191,,Aarush,Gulati,F,Dermatology,shroffbalveer@example.net,6336027315,26 suri zila,Haldia,CT,81910,US,2025-12-18T23:45:52,Inactive,shroffbalveer@example.net,6336027315,"26
Suri Zila",81910
CRM_B,CRM_B_P_PROV_02067_607,,Aarush,Gulati,F,Dermatology,shroffbalveer@example.net,6336027315,26 suri zila,Haldia,CT,81910,US,2025-11-18T08:09:36,Inactive,shroffbalveer@example.net,633.602.7315,"26
Suri Zila",81910
CRM_A,CRM_A_P_PROV_02068_964,3217722417.0,Rachit,Dhingra,M,Gastroenterology,,,77/382 hari road,Rajkot,IL,10326,US,2025-12-09T11:37:27,Inactive,,,"77/382
Hari Road",10326
CRM_B,CRM_B_P_PROV_02068_768,3217722417.0,Rachit,Dhingra,M,Gastroenterology,ekani98@example.net,,77/382 hari road,Rajkot,IL,10326,US,2026-01-29T15:27:55,Inactive,ekani98@example.net,,"77/382
Hari Road",10326
CRM_B,CRM_B_P_PROV_02068_914,3217722417.0,Rachit,Dhingra,M,Gastroenterology,ekani98@example.net,,77/382 hari road,Rajkot,IL,10326,US,2025-10-08T00:22:29,Inactive,ekani98@example.net,,"77/382
Hari Road",10326
CRM_A,CRM_A_P_PROV_02069_160,5682923514.0,Ati,Sankaran,U,Psychiatry,nathanielgandhi@example.org,8338138522,h.no. 90 dhillon marg,Bhopal,VA,60001,US,2025-11-27T06:11:54,Active,nathanielgandhi@example.org,8338138522,"H.No. 90, Dhillon Marg",60001
CRM_B,CRM_B_P_PROV_02069_767,5682923514.0,A.,Sankaran,U,Psychiatry,nathanielgandhi@example.org,8338138522,h.no. 90 dhillon marg,Bhopal,VA,60001,US,2025-10-08T02:45:18,Active,nathanielgandhi@example.org,8338138522,"H.No. 90, Dhillon Marg",60001
CRM_B,CRM_B_P_PROV_02069_541,5682923514.0,Ati,Sankaran,U,Psychiatry,,8338138522,h.no. 90 dhillon marg,Bhopal,VA,60001,US,2025-12-21T22:09:53,Active,,8338138522,"H.No. 90, Dhillon Marg",60001
CRM_A,CRM_A_P_PROV_02070_683,,Bishakha,Basak,U,Orthopedics,mallchandani@example.org,4522924567,93/93 banerjee path,Vijayanagaram,DL,540830,IN,2026-02-13T11:23:12,Active,mallchandani@example.org,+1-452-292-4567,"93/93, Banerjee Path",540830
CRM_B,CRM_B_P_PROV_02070_353,,B.,Basak,U,Orthopedics,mallchandani@example.org,4522924567,93/93 banerjee path,Vijayanagaram,DL,540830,IN,2026-01-04T01:12:56,Active,mallchandani@example.org,452.292.4567,"93/93, Banerjee Path",540830
CRM_A,CRM_A_P_PROV_02071_385,3487952241.0,Naksh,Gulati,F,Psychiatry,,7415358338,95/91 bains,Latur,NY,99038,US,2025-10-28T00:52:18,Active,,741 535 8338,"95/91
Bains",99038
CRM_B,CRM_B_P_PROV_02071_260,,Naksh,Gulati,F,Psychiatry,,7415358338,95/91 bains,Latur,NY,99038,US,2025-10-26T13:21:44,Active,,7415358338,95/91 Bains,99038
