provider_id_source_1,provider_id_source_2,source_system_1,source_system_2,npi_1,npi_2,email_1,email_2,phone_1,phone_2,name_sim,addr_sim,city_sim,npi_match,email_match,phone_match,postal_match,state_match,match_score,decision,block_key,scored_at
CRM_A_P_PROV_02105_440,CRM_B_P_PROV_02105_328,CRM_A,CRM_B,,,,manthankrishnamurthy@example.com,1833788147,1833788147,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::bobal::604481::IN,2026-02-05T14:34:21
CRM_B_P_PROV_02104_996,CRM_B_P_PROV_02104_809,CRM_B,CRM_B,2388890968.0,,,,0791904878,0791904878,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::bains::18329::US,2026-02-05T14:34:21
CRM_A_P_PROV_02104_223,CRM_B_P_PROV_02104_809,CRM_A,CRM_B,2388890968.0,,,,0791904878,0791904878,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::bains::18329::US,2026-02-05T14:34:21
CRM_A_P_PROV_00005_593,CRM_B_P_PROV_00005_388,CRM_A,CRM_B,4131575764.0,,,misrayashica@example.net,2528809570,2528809570,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::tripathi::93886::US,2026-02-05T14:34:19
CRM_B_P_PROV_02096_166,CRM_B_P_PROV_02096_699,CRM_B,CRM_B,,,,daksheshshanker@example.net,0378101032,0378101032,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::cheema::73812::US,2026-02-05T14:34:21
CRM_A_P_PROV_01651_170,CRM_B_P_PROV_01651_817,CRM_A,CRM_B,7718693233.0,,,,8041917160,8041917160,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::kamdar::87941::US,2026-02-05T14:34:20
CRM_A_P_PROV_01648_756,CRM_B_P_PROV_01648_266,CRM_A,CRM_B,5114561216.0,,,,8540700841,8540700841,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::kapur::40913::US,2026-02-05T14:34:20
CRM_A_P_PROV_01646_862,CRM_B_P_PROV_01646_806,CRM_A,CRM_B,,,,,9507655737,9507655737,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::nayar::991447::IN,2026-02-05T14:34:20
CRM_B_P_PROV_01644_615,CRM_A_P_PROV_01644_455,CRM_B,CRM_A,,2618896959.0,ishanirout@example.net,,6609635476,6609635476,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::bal::27654::US,2026-02-05T14:34:20
CRM_A_P_PROV_01644_840,CRM_B_P_PROV_01644_615,CRM_A,CRM_B,2618896959.0,,,ishanirout@example.net,6609635476,6609635476,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::bal::27654::US,2026-02-05T14:34:20
CRM_A_P_PROV_01643_697,CRM_B_P_PROV_01643_516,CRM_A,CRM_B,5450349517.0,,,,6074105939,6074105939,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::ramakrishnan::50130::US,2026-02-05T14:34:20
CRM_B_P_PROV_01639_289,CRM_B_P_PROV_01639_422,CRM_B,CRM_B,,,anigam@example.com,,4715901125,4715901125,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::bansal::19702::US,2026-02-05T14:34:20
CRM_A_P_PROV_01639_976,CRM_B_P_PROV_01639_422,CRM_A,CRM_B,,,anigam@example.com,,4715901125,4715901125,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::bansal::19702::US,2026-02-05T14:34:20
CRM_A_P_PROV_01638_761,CRM_B_P_PROV_01638_475,CRM_A,CRM_B,,,,,6066961069,6066961069,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::luthra::663367::IN,2026-02-05T14:34:20
CRM_A_P_PROV_01633_310,CRM_B_P_PROV_01633_545,CRM_A,CRM_B,9535830842.0,,mitali34@example.net,,2636288623,2636288623,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::chanda::78799::US,2026-02-05T14:34:20
CRM_A_P_PROV_00010_566,CRM_B_P_PROV_00010_336,CRM_A,CRM_B,,,,murthydakshesh@example.org,7882081219,7882081219,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::bhardwaj::91959::US,2026-02-05T14:34:19
CRM_A_P_PROV_01630_408,CRM_B_P_PROV_01630_498,CRM_A,CRM_B,,,,yadavi72@example.com,9933570240,9933570240,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::keer::72861::US,2026-02-05T14:34:20
CRM_A_P_PROV_00010_566,CRM_A_P_PROV_00010_104,CRM_A,CRM_A,,,,murthydakshesh@example.org,7882081219,7882081219,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::bhardwaj::91959::US,2026-02-05T14:34:19
CRM_A_P_PROV_00653_593,CRM_B_P_PROV_00653_362,CRM_A,CRM_B,,,katageorge@example.net,,9248762303,9248762303,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::ganesan::760525::IN,2026-02-05T14:34:20
CRM_B_P_PROV_00649_530,CRM_A_P_PROV_00649_520,CRM_B,CRM_A,,,,brai@example.net,3768550789,3768550789,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::doctor::31237::US,2026-02-05T14:34:20
CRM_A_P_PROV_00649_196,CRM_B_P_PROV_00649_530,CRM_A,CRM_B,,,brai@example.net,,3768550789,3768550789,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::doctor::31237::US,2026-02-05T14:34:20
CRM_B_P_PROV_00618_289,CRM_B_P_PROV_00618_893,CRM_B,CRM_B,4894868679.0,,,,2711221823,2711221823,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::vaidya::32119::US,2026-02-05T14:34:20
CRM_A_P_PROV_00618_459,CRM_B_P_PROV_00618_893,CRM_A,CRM_B,4894868679.0,,,,2711221823,2711221823,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::vaidya::32119::US,2026-02-05T14:34:20
CRM_B_P_PROV_00632_457,CRM_B_P_PROV_00632_511,CRM_B,CRM_B,,,,,1656094565,1656094565,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::kulkarni::26950::US,2026-02-05T14:34:20
CRM_A_P_PROV_00632_411,CRM_B_P_PROV_00632_511,CRM_A,CRM_B,,,,,1656094565,1656094565,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::kulkarni::26950::US,2026-02-05T14:34:20
CRM_A_P_PROV_00632_411,CRM_B_P_PROV_00632_457,CRM_A,CRM_B,,,,,1656094565,1656094565,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::kulkarni::26950::US,2026-02-05T14:34:20
CRM_B_P_PROV_00631_766,CRM_B_P_PROV_00631_503,CRM_B,CRM_B,,,,raghavacharya@example.net,7214364381,7214364381,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::setty::382400::IN,2026-02-05T14:34:20
CRM_A_P_PROV_00631_419,CRM_B_P_PROV_00631_766,CRM_A,CRM_B,,,raghavacharya@example.net,,7214364381,7214364381,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::setty::382400::IN,2026-02-05T14:34:20
CRM_A_P_PROV_00018_693,CRM_B_P_PROV_00018_286,CRM_A,CRM_B,,,,,8044369957,8044369957,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::mitra::197793::IN,2026-02-05T14:34:19
CRM_A_P_PROV_00021_466,CRM_B_P_PROV_00021_153,CRM_A,CRM_B,6305160342.0,,,aradhanaverma@example.com,3471434558,3471434558,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::lad::87924::US,2026-02-05T14:34:19
CRM_A_P_PROV_00023_295,CRM_B_P_PROV_00023_832,CRM_A,CRM_B,2139027119.0,,,,6272980699,6272980699,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::ramachandran::58434::US,2026-02-05T14:34:19
CRM_A_P_PROV_00028_263,CRM_B_P_PROV_00028_277,CRM_A,CRM_B,,,,ati94@example.net,8313678377,8313678377,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::kuruvilla::41029::US,2026-02-05T14:34:19
CRM_A_P_PROV_00030_250,CRM_B_P_PROV_00030_507,CRM_A,CRM_B,,,,rehaankalita@example.net,4989413435,4989413435,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::wason::501124::IN,2026-02-05T14:34:19
CRM_B_P_PROV_00037_845,CRM_B_P_PROV_00037_750,CRM_B,CRM_B,8106906538.0,,,ekiya16@example.net,8760385977,8760385977,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::murty::72021::US,2026-02-05T14:34:19
CRM_A_P_PROV_02163_157,CRM_B_P_PROV_02163_501,CRM_A,CRM_B,2031926400.0,,liam22@example.net,,5384187576,5384187576,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::ravi::13110::US,2026-02-05T14:34:21
CRM_B_P_PROV_01651_817,CRM_B_P_PROV_01651_849,CRM_B,CRM_B,,,,,8041917160,8041917160,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::kamdar::87941::US,2026-02-05T14:34:20
CRM_A_P_PROV_01651_170,CRM_B_P_PROV_01651_849,CRM_A,CRM_B,7718693233.0,,,,8041917160,8041917160,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::kamdar::87941::US,2026-02-05T14:34:20
CRM_A_P_PROV_00606_709,CRM_B_P_PROV_00606_585,CRM_A,CRM_B,,,,,1910231211,1910231211,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::narayanan::980605::IN,2026-02-05T14:34:20
CRM_A_P_PROV_00605_804,CRM_B_P_PROV_00605_594,CRM_A,CRM_B,,,,,2131251293,2131251293,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::comar::21000::US,2026-02-05T14:34:20
CRM_A_P_PROV_00603_361,CRM_B_P_PROV_00603_163,CRM_A,CRM_B,,,,surieiravati@example.org,3447650471,3447650471,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::mammen::525581::IN,2026-02-05T14:34:20
CRM_A_P_PROV_02169_242,CRM_B_P_PROV_02169_692,CRM_A,CRM_B,,,ijaya32@example.com,,1699329745,1699329745,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::chaudry::671192::IN,2026-02-05T14:34:21
CRM_A_P_PROV_00597_310,CRM_B_P_PROV_00597_497,CRM_A,CRM_B,7935632899.0,,,mohini28@example.org,3393957865,3393957865,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::nazareth::19872::US,2026-02-05T14:34:20
CRM_A_P_PROV_00594_257,CRM_B_P_PROV_00594_710,CRM_A,CRM_B,,,dakshesh11@example.com,,8092550213,8092550213,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::dhar::468332::IN,2026-02-05T14:34:20
CRM_A_P_PROV_00592_180,CRM_B_P_PROV_00592_277,CRM_A,CRM_B,7312821876.0,,gsrinivas@example.org,,0621136957,0621136957,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::banik::44523::US,2026-02-05T14:34:20
CRM_B_P_PROV_00045_302,CRM_B_P_PROV_00045_151,CRM_B,CRM_B,,,,mgill@example.org,5884247451,5884247451,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::narain::96900::US,2026-02-05T14:34:19
CRM_A_P_PROV_01674_263,CRM_B_P_PROV_01674_845,CRM_A,CRM_B,1790842759.0,,,ooza@example.com,0915956783,0915956783,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::wason::33991::US,2026-02-05T14:34:20
CRM_A_P_PROV_01673_189,CRM_B_P_PROV_01673_110,CRM_A,CRM_B,,,,,5490294849,5490294849,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::chopra::89616::US,2026-02-05T14:34:20
CRM_A_P_PROV_01672_669,CRM_B_P_PROV_01672_795,CRM_A,CRM_B,,,,aayushborah@example.com,4977764913,4977764913,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::khanna::44426::US,2026-02-05T14:34:20
CRM_A_P_PROV_01667_539,CRM_B_P_PROV_01667_544,CRM_A,CRM_B,,,,,8410400327,8410400327,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::sha::826899::IN,2026-02-05T14:34:20
CRM_A_P_PROV_00045_974,CRM_B_P_PROV_00045_302,CRM_A,CRM_B,,,mgill@example.org,,5884247451,5884247451,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::narain::96900::US,2026-02-05T14:34:19
CRM_A_P_PROV_01655_922,CRM_B_P_PROV_01655_635,CRM_A,CRM_B,,,,,6067415144,6067415144,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::sankaran::42481::US,2026-02-05T14:34:20
CRM_A_P_PROV_00619_477,CRM_B_P_PROV_00619_847,CRM_A,CRM_B,,,vohraomaja@example.net,,2813721433,2813721433,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::rattan::78922::US,2026-02-05T14:34:20
CRM_B_P_PROV_01699_779,CRM_B_P_PROV_01699_561,CRM_B,CRM_B,,,,prisha10@example.com,6002604690,6002604690,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::agarwal::128716::IN,2026-02-05T14:34:20
CRM_A_P_PROV_01699_951,CRM_B_P_PROV_01699_779,CRM_A,CRM_B,,,prisha10@example.com,,6002604690,6002604690,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::agarwal::128716::IN,2026-02-05T14:34:20
CRM_A_P_PROV_00567_515,CRM_B_P_PROV_00567_326,CRM_A,CRM_B,,,,qchar@example.com,4156082137,4156082137,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::sura::976097::IN,2026-02-05T14:34:20
CRM_A_P_PROV_00566_427,CRM_B_P_PROV_00566_195,CRM_A,CRM_B,6804025676.0,,,,7753967379,7753967379,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::apte::68224::US,2026-02-05T14:34:20
CRM_A_P_PROV_00085_470,CRM_B_P_PROV_00085_570,CRM_A,CRM_B,,,varenya33@example.net,,8421993308,8421993308,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::sathe::462351::IN,2026-02-05T14:34:19
CRM_B_P_PROV_00083_125,CRM_B_P_PROV_00083_939,CRM_B,CRM_B,,,,adoshi@example.net,6897028385,6897028385,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::murthy::814919::IN,2026-02-05T14:34:19
CRM_A_P_PROV_00083_472,CRM_B_P_PROV_00083_125,CRM_A,CRM_B,,,adoshi@example.net,,6897028385,6897028385,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::murthy::814919::IN,2026-02-05T14:34:19
CRM_B_P_PROV_01688_216,CRM_B_P_PROV_01688_236,CRM_B,CRM_B,,,,,9901851115,9901851115,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::saini::135415::IN,2026-02-05T14:34:20
CRM_A_P_PROV_01688_448,CRM_B_P_PROV_01688_236,CRM_A,CRM_B,,,,,9901851115,9901851115,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::saini::135415::IN,2026-02-05T14:34:20
CRM_A_P_PROV_01688_448,CRM_B_P_PROV_01688_216,CRM_A,CRM_B,,,,,9901851115,9901851115,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::saini::135415::IN,2026-02-05T14:34:20
CRM_B_P_PROV_01684_438,CRM_B_P_PROV_01684_912,CRM_B,CRM_B,,,nikitakhare@example.org,,9397026638,9397026638,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::uppal::22018::US,2026-02-05T14:34:20
CRM_A_P_PROV_01684_814,CRM_B_P_PROV_01684_912,CRM_A,CRM_B,,,nikitakhare@example.org,,9397026638,9397026638,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::uppal::22018::US,2026-02-05T14:34:20
CRM_B_P_PROV_01683_911,CRM_B_P_PROV_01683_380,CRM_B,CRM_B,,,,,6289513403,6289513403,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::sahota::540775::IN,2026-02-05T14:34:20
CRM_A_P_PROV_01679_841,CRM_B_P_PROV_01679_199,CRM_A,CRM_B,5229537468.0,,hwalla@example.org,,5312926625,5312926625,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::varughese::34230::US,2026-02-05T14:34:20
CRM_A_P_PROV_00608_530,CRM_B_P_PROV_00608_169,CRM_A,CRM_B,,,,,9496843645,9496843645,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::rana::212002::IN,2026-02-05T14:34:20
CRM_B_P_PROV_01710_294,CRM_A_P_PROV_01710_290,CRM_B,CRM_A,,4406801806.0,,jackson60@example.org,9577526684,9577526684,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::koshy::85185::US,2026-02-05T14:34:20
CRM_A_P_PROV_01710_735,CRM_B_P_PROV_01710_294,CRM_A,CRM_B,4406801806.0,,jackson60@example.org,,9577526684,9577526684,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::koshy::85185::US,2026-02-05T14:34:20
CRM_A_P_PROV_01709_258,CRM_B_P_PROV_01709_498,CRM_A,CRM_B,,,,,4120818036,4120818036,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::master::454775::IN,2026-02-05T14:34:20
CRM_A_P_PROV_01708_286,CRM_B_P_PROV_01708_306,CRM_A,CRM_B,,,,,8657374496,8657374496,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::kunda::39934::US,2026-02-05T14:34:20
CRM_A_P_PROV_00563_967,CRM_B_P_PROV_00563_205,CRM_A,CRM_B,,,,udant16@example.org,7768729047,7768729047,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::aurora::94058::US,2026-02-05T14:34:20
CRM_A_P_PROV_00561_931,CRM_B_P_PROV_00561_620,CRM_A,CRM_B,,,,,9028227009,9028227009,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::kothari::81584::US,2026-02-05T14:34:20
CRM_A_P_PROV_00559_478,CRM_B_P_PROV_00559_597,CRM_A,CRM_B,,,,mrastogi@example.org,9112898123,9112898123,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::sekhon::85304::US,2026-02-05T14:34:20
CRM_A_P_PROV_00079_442,CRM_B_P_PROV_00079_483,CRM_A,CRM_B,,,,,9500479748,9500479748,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::khosla::251157::IN,2026-02-05T14:34:19
CRM_A_P_PROV_00078_175,CRM_B_P_PROV_00078_124,CRM_A,CRM_B,,,,,9632595327,9632595327,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::mannan::718849::IN,2026-02-05T14:34:19
CRM_B_P_PROV_00075_347,CRM_B_P_PROV_00075_269,CRM_B,CRM_B,,,,,3584143842,3584143842,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::edwin::960408::IN,2026-02-05T14:34:19
CRM_B_P_PROV_01704_468,CRM_B_P_PROV_01704_431,CRM_B,CRM_B,,,soodvedant@example.net,,4913943032,4913943032,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::narang::360739::IN,2026-02-05T14:34:20
CRM_A_P_PROV_01704_331,CRM_B_P_PROV_01704_431,CRM_A,CRM_B,,,soodvedant@example.net,,4913943032,4913943032,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::narang::360739::IN,2026-02-05T14:34:20
CRM_A_P_PROV_00075_117,CRM_B_P_PROV_00075_269,CRM_A,CRM_B,,,,,3584143842,3584143842,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::edwin::960408::IN,2026-02-05T14:34:19
CRM_B_P_PROV_01699_779,CRM_A_P_PROV_01699_299,CRM_B,CRM_A,,,,prisha10@example.com,6002604690,6002604690,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::agarwal::128716::IN,2026-02-05T14:34:20
CRM_A_P_PROV_00524_213,CRM_B_P_PROV_00524_463,CRM_A,CRM_B,,,,liamde@example.net,0142576270,0142576270,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::mital::57044::US,2026-02-05T14:34:20
CRM_A_P_PROV_00524_213,CRM_B_P_PROV_00524_514,CRM_A,CRM_B,,,,liamde@example.net,0142576270,0142576270,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::mital::57044::US,2026-02-05T14:34:20
CRM_A_P_PROV_00523_881,CRM_B_P_PROV_00523_343,CRM_A,CRM_B,8301681475.0,,,,5957640381,5957640381,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::krishnan::74314::US,2026-02-05T14:34:20
CRM_B_P_PROV_00544_714,CRM_B_P_PROV_00544_502,CRM_B,CRM_B,,,,yachanamurthy@example.net,6728727601,6728727601,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::padmanabhan::115208::IN,2026-02-05T14:34:20
CRM_A_P_PROV_00544_714,CRM_B_P_PROV_00544_714,CRM_A,CRM_B,,,yachanamurthy@example.net,,6728727601,6728727601,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::padmanabhan::115208::IN,2026-02-05T14:34:20
CRM_A_P_PROV_00543_993,CRM_B_P_PROV_00543_588,CRM_A,CRM_B,,,,,2294643039,2294643039,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::dubey::190674::IN,2026-02-05T14:34:20
CRM_B_P_PROV_00537_979,CRM_A_P_PROV_00537_887,CRM_B,CRM_A,,,,,8863677472,8863677472,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::nadkarni::15651::US,2026-02-05T14:34:20
CRM_A_P_PROV_00537_783,CRM_A_P_PROV_00537_887,CRM_A,CRM_A,,,,,8863677472,8863677472,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::nadkarni::15651::US,2026-02-05T14:34:20
CRM_A_P_PROV_00537_783,CRM_B_P_PROV_00537_979,CRM_A,CRM_B,,,,,8863677472,8863677472,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::nadkarni::15651::US,2026-02-05T14:34:20
CRM_A_P_PROV_00536_205,CRM_B_P_PROV_00536_419,CRM_A,CRM_B,,,,,1163319422,1163319422,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::radhakrishnan::92111::US,2026-02-05T14:34:20
CRM_A_P_PROV_01725_772,CRM_B_P_PROV_01725_205,CRM_A,CRM_B,2345277427.0,,,sankaranleena@example.com,6540532421,6540532421,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::dubey::33810::US,2026-02-05T14:34:20
CRM_A_P_PROV_01722_717,CRM_B_P_PROV_01722_781,CRM_A,CRM_B,8777794369.0,,,varshaacharya@example.com,2797176350,2797176350,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::pandey::35212::US,2026-02-05T14:34:20
CRM_A_P_PROV_00075_117,CRM_B_P_PROV_00075_347,CRM_A,CRM_B,,,,,3584143842,3584143842,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::edwin::960408::IN,2026-02-05T14:34:19
CRM_A_P_PROV_01715_523,CRM_B_P_PROV_01715_982,CRM_A,CRM_B,,,nirjakota@example.com,,1048578671,1048578671,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::golla::72427::US,2026-02-05T14:34:20
CRM_A_P_PROV_00521_572,CRM_B_P_PROV_00521_270,CRM_A,CRM_B,,,,hemathakur@example.net,4183437401,4183437401,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::mani::906048::IN,2026-02-05T14:34:20
CRM_A_P_PROV_00521_572,CRM_B_P_PROV_00521_780,CRM_A,CRM_B,,,,hemathakur@example.net,4183437401,4183437401,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::mani::906048::IN,2026-02-05T14:34:20
CRM_A_P_PROV_00073_499,CRM_B_P_PROV_00073_327,CRM_A,CRM_B,,,,mannancharita@example.org,2583132370,2583132370,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::palan::975271::IN,2026-02-05T14:34:19
CRM_A_P_PROV_02114_839,CRM_B_P_PROV_02114_524,CRM_A,CRM_B,,,,,2724771157,2724771157,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::batra::128635::IN,2026-02-05T14:34:21
CRM_A_P_PROV_00508_518,CRM_B_P_PROV_00508_782,CRM_A,CRM_B,7716067319.0,,pmunshi@example.org,,7788116162,7788116162,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::suresh::16765::US,2026-02-05T14:34:20
CRM_A_P_PROV_00500_498,CRM_B_P_PROV_00500_982,CRM_A,CRM_B,5157096799.0,,,brindasundaram@example.com,6958741314,6958741314,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::mital::24378::US,2026-02-05T14:34:20
CRM_A_P_PROV_00500_498,CRM_B_P_PROV_00500_388,CRM_A,CRM_B,5157096799.0,,,brindasundaram@example.com,6958741314,6958741314,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::mital::24378::US,2026-02-05T14:34:20
CRM_B_P_PROV_00499_684,CRM_A_P_PROV_00499_187,CRM_B,CRM_A,,,,,1830617893,1830617893,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::issac::21703::US,2026-02-05T14:34:20
CRM_A_P_PROV_01745_802,CRM_B_P_PROV_01745_526,CRM_A,CRM_B,6256205686.0,,,,1898636139,1898636139,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::vohra::18296::US,2026-02-05T14:34:20
CRM_A_P_PROV_01742_196,CRM_B_P_PROV_01742_942,CRM_A,CRM_B,,,,,2577727745,2577727745,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::desai::313748::IN,2026-02-05T14:34:20
CRM_B_P_PROV_01740_810,CRM_B_P_PROV_01740_827,CRM_B,CRM_B,,,,balasubramanianteerth@example.org,1866790667,1866790667,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::koshy::90733::US,2026-02-05T14:34:20
CRM_A_P_PROV_01740_805,CRM_B_P_PROV_01740_810,CRM_A,CRM_B,,,balasubramanianteerth@example.org,,1866790667,1866790667,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::koshy::90733::US,2026-02-05T14:34:20
CRM_A_P_PROV_01735_563,CRM_B_P_PROV_01735_879,CRM_A,CRM_B,7020369944.0,,,,9504389641,9504389641,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::mangal::25565::US,2026-02-05T14:34:20
CRM_A_P_PROV_02144_460,CRM_B_P_PROV_02144_512,CRM_A,CRM_B,,,,kabirbath@example.org,2704225933,2704225933,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::parekh::23066::US,2026-02-05T14:34:21
CRM_A_P_PROV_00528_691,CRM_B_P_PROV_00528_973,CRM_A,CRM_B,7541749055.0,,,,5298670766,5298670766,1.0,1.0,1.0,0,0,1,1,1,0.51,manual_review,LNPC::arora::85936::US,2026-02-05T14:34:20
